ds,category,y
2013-01-21,75,80.0
2013-01-21,77,12.0
2013-01-21,79,2.0
2013-01-21,81,6.0
2013-01-21,82,37.0
2013-01-21,83,11.0
2013-01-22,2,16.0
2013-01-22,3,11.0
2013-01-22,4,8.0
2013-01-22,5,7.0
2013-01-22,6,18.0
2013-01-22,9,8.0
2013-01-22,11,7.0
2013-01-22,13,3.0
2013-01-22,14,3.0
2013-01-22,15,7.0
2013-01-22,18,1.0
2013-01-22,19,195.0
2013-01-22,21,57.0
2013-01-22,22,18.0
2013-01-22,23,88.0
2013-01-22,25,8.0
2013-01-22,28,106.0
2013-01-22,29,8.0
2013-01-22,30,439.0
2013-01-22,33,7.0
2013-01-22,35,13.0
2013-01-22,37,118.0
2013-01-22,38,40.0
2013-01-22,40,760.0
2013-01-22,41,26.0
2013-01-22,43,25.0
2013-01-22,45,4.0
2013-01-22,46,1.0
2013-01-22,49,25.0
2013-01-22,55,301.0
2013-01-22,56,7.0
2013-01-22,57,39.0
2013-01-22,58,6.0
2013-01-22,59,18.0
2013-01-22,60,1.0
2013-01-22,62,43.0
2013-01-22,63,13.0
2013-01-22,64,12.0
2013-01-22,65,27.0
2013-01-22,66,7.0
2013-01-22,67,44.0
2013-01-22,69,10.0
2013-01-22,70,19.0
2013-01-22,72,24.0
2013-01-22,73,25.0
2013-01-22,75,84.0
2013-01-22,77,13.0
2013-01-22,81,5.0
2013-01-22,82,35.0
2013-01-22,83,15.0
2013-01-23,2,25.0
2013-01-23,3,12.0
2013-01-23,4,4.0
2013-01-23,5,8.0
2013-01-23,6,14.0
2013-01-23,9,2.0
2013-01-23,11,9.0
2013-01-23,13,2.0
2013-01-23,15,6.0
2013-01-23,19,167.0
2013-01-23,21,36.0
2013-01-23,22,26.0
2013-01-23,23,98.0
2013-01-23,25,8.0
2013-01-23,28,101.0
2013-01-23,29,1.0
2013-01-23,30,377.0
2013-01-23,33,6.0
2013-01-23,35,5.0
2013-01-23,37,129.0
2013-01-23,38,37.0
2013-01-23,40,757.0
2013-01-23,41,41.0
2013-01-23,43,62.0
2013-01-23,45,8.0
2013-01-23,49,42.0
2013-01-23,55,267.0
2013-01-23,56,4.0
2013-01-23,57,42.0
2013-01-23,58,13.0
2013-01-23,59,19.0
2013-01-23,60,1.0
2013-01-23,61,4.0
2013-01-23,62,35.0
2013-01-23,63,20.0
2013-01-23,64,15.0
2013-01-23,65,29.0
2013-01-23,66,10.0
2013-01-23,67,40.0
2013-01-23,69,5.0
2013-01-23,70,33.0
2013-01-23,72,12.0
2013-01-23,73,20.0
2013-01-23,75,69.0
2013-01-23,77,17.0
2013-01-23,79,7.0
2013-01-23,81,9.0
2013-01-23,82,44.0
2013-01-23,83,29.0
2013-01-24,2,27.0
2013-01-24,3,9.0
2013-01-24,4,4.0
2013-01-24,5,8.0
2013-01-24,6,18.0
2013-01-24,9,10.0
2013-01-24,11,6.0
2013-01-24,13,2.0
2013-01-24,14,1.0
2013-01-24,15,4.0
2013-01-24,19,205.0
2013-01-24,21,70.0
2013-01-24,22,20.0
2013-01-24,23,91.0
2013-01-24,25,13.0
2013-01-24,28,151.0
2013-01-24,29,8.0
2013-01-24,30,446.0
2013-01-24,33,6.0
2013-01-24,35,10.0
2013-01-24,37,186.0
2013-01-24,38,39.0
2013-01-24,40,738.0
2013-01-24,41,41.0
2013-01-24,43,41.0
2013-01-24,45,8.0
2013-01-24,49,70.0
2013-01-24,55,325.0
2013-01-24,56,6.0
2013-01-24,57,43.0
2013-01-24,58,14.0
2013-01-24,59,17.0
2013-01-24,60,4.0
2013-01-24,61,2.0
2013-01-24,62,34.0
2013-01-24,63,26.0
2013-01-24,64,13.0
2013-01-24,65,38.0
2013-01-24,66,17.0
2013-01-24,67,40.0
2013-01-24,69,12.0
2013-01-24,70,24.0
2013-01-24,72,12.0
2013-01-24,73,21.0
2013-01-24,75,69.0
2013-01-24,77,9.0
2013-01-24,79,7.0
2013-01-24,81,8.0
2013-01-24,82,30.0
2013-01-24,83,13.0
2013-01-25,2,39.0
2013-01-25,3,13.0
2013-01-25,4,7.0
2013-01-25,5,16.0
2013-01-25,6,27.0
2013-01-25,9,8.0
2013-01-25,11,8.0
2013-01-25,13,1.0
2013-01-25,14,3.0
2013-01-25,15,8.0
2013-01-25,19,224.0
2013-01-25,21,84.0
2013-01-25,22,30.0
2013-01-25,23,128.0
2013-01-25,25,13.0
2013-01-25,28,147.0
2013-01-25,29,14.0
2013-01-25,30,785.0
2013-01-25,33,6.0
2013-01-25,35,8.0
2013-01-25,37,219.0
2013-01-25,38,59.0
2013-01-25,40,1141.0
2013-01-25,41,44.0
2013-01-25,43,27.0
2013-01-25,45,11.0
2013-01-25,49,71.0
2013-01-25,55,382.0
2013-01-25,56,6.0
2013-01-25,57,78.0
2013-01-25,58,5.0
2013-01-25,59,26.0
2013-01-25,61,4.0
2013-01-25,62,55.0
2013-01-25,63,41.0
2013-01-25,64,36.0
2013-01-25,65,68.0
2013-01-25,66,10.0
2013-01-25,67,65.0
2013-01-25,69,20.0
2013-01-25,70,43.0
2013-01-25,72,31.0
2013-01-25,73,31.0
2013-01-25,75,85.0
2013-01-25,77,14.0
2013-01-25,79,9.0
2013-01-25,81,4.0
2013-01-25,82,63.0
2013-01-25,83,27.0
2013-01-26,2,43.0
2013-01-26,3,15.0
2013-01-26,4,14.0
2013-01-26,5,33.0
2013-01-26,6,29.0
2013-01-26,9,1.0
2013-01-26,11,8.0
2013-01-26,13,4.0
2013-01-26,14,6.0
2013-01-26,15,12.0
2013-01-26,19,367.0
2013-01-26,21,153.0
2013-01-26,22,41.0
2013-01-26,23,196.0
2013-01-26,25,40.0
2013-01-26,28,253.0
2013-01-26,29,11.0
2013-01-26,30,997.0
2013-01-26,33,8.0
2013-01-26,35,11.0
2013-01-26,37,415.0
2013-01-26,38,73.0
2013-01-26,40,1807.0
2013-01-26,41,78.0
2013-01-26,43,73.0
2013-01-26,45,15.0
2013-01-26,49,31.0
2013-01-26,55,596.0
2013-01-26,56,16.0
2013-01-26,57,75.0
2013-01-26,58,35.0
2013-01-26,59,24.0
2013-01-26,60,4.0
2013-01-26,61,9.0
2013-01-26,62,85.0
2013-01-26,63,59.0
2013-01-26,64,32.0
2013-01-26,65,84.0
2013-01-26,66,61.0
2013-01-26,67,78.0
2013-01-26,69,25.0
2013-01-26,70,87.0
2013-01-26,72,28.0
2013-01-26,73,27.0
2013-01-26,75,101.0
2013-01-26,77,10.0
2013-01-26,79,13.0
2013-01-26,81,8.0
2013-01-26,82,36.0
2013-01-26,83,40.0
2013-01-27,2,49.0
2013-01-27,3,14.0
2013-01-27,4,12.0
2013-01-27,5,20.0
2013-01-27,6,32.0
2013-01-27,11,11.0
2013-01-27,13,3.0
2013-01-27,14,4.0
2013-01-27,15,6.0
2013-01-27,19,294.0
2013-01-27,21,158.0
2013-01-27,22,32.0
2013-01-27,23,134.0
2013-01-27,25,15.0
2013-01-27,28,209.0
2013-01-27,29,12.0
2013-01-27,30,906.0
2013-01-27,33,16.0
2013-01-27,35,6.0
2013-01-27,37,250.0
2013-01-27,38,74.0
2013-01-27,40,1546.0
2013-01-27,41,58.0
2013-01-27,43,60.0
2013-01-27,45,15.0
2013-01-27,49,19.0
2013-01-27,55,496.0
2013-01-27,56,12.0
2013-01-27,57,82.0
2013-01-27,58,10.0
2013-01-27,59,31.0
2013-01-27,61,5.0
2013-01-27,62,55.0
2013-01-27,63,43.0
2013-01-27,64,34.0
2013-01-27,65,51.0
2013-01-27,66,44.0
2013-01-27,67,95.0
2013-01-27,69,19.0
2013-01-27,70,92.0
2013-01-27,72,24.0
2013-01-27,73,19.0
2013-01-27,75,100.0
2013-01-27,77,12.0
2013-01-27,79,18.0
2013-01-27,81,3.0
2013-01-27,82,44.0
2013-01-27,83,29.0
2013-01-28,2,26.0
2013-01-28,3,7.0
2013-01-28,4,6.0
2013-01-28,5,8.0
2013-01-28,6,11.0
2013-01-28,9,3.0
2013-01-28,11,5.0
2013-01-28,13,3.0
2013-01-28,14,1.0
2013-01-28,15,4.0
2013-01-28,19,187.0
2013-01-28,21,34.0
2013-01-28,22,25.0
2013-01-28,23,89.0
2013-01-28,25,10.0
2013-01-28,28,123.0
2013-01-28,29,5.0
2013-01-28,30,496.0
2013-01-28,33,8.0
2013-01-28,35,8.0
2013-01-28,37,152.0
2013-01-28,38,41.0
2013-01-28,40,754.0
2013-01-28,41,43.0
2013-01-28,43,53.0
2013-01-28,45,8.0
2013-01-28,49,29.0
2013-01-28,55,314.0
2013-01-28,56,4.0
2013-01-28,57,31.0
2013-01-28,58,7.0
2013-01-28,59,14.0
2013-01-28,60,2.0
2013-01-28,62,30.0
2013-01-28,63,22.0
2013-01-28,64,15.0
2013-01-28,65,43.0
2013-01-28,66,12.0
2013-01-28,67,24.0
2013-01-28,69,10.0
2013-01-28,70,19.0
2013-01-28,72,16.0
2013-01-28,73,20.0
2013-01-28,75,60.0
2013-01-28,77,11.0
2013-01-28,79,6.0
2013-01-28,81,5.0
2013-01-28,82,34.0
2013-01-28,83,14.0
2013-01-29,2,25.0
2013-01-29,3,9.0
2013-01-29,4,3.0
2013-01-29,5,3.0
2013-01-29,6,16.0
2013-01-29,9,18.0
2013-01-29,11,9.0
2013-01-29,13,2.0
2013-01-29,14,2.0
2013-01-29,15,6.0
2013-01-29,19,193.0
2013-01-29,21,46.0
2013-01-29,22,20.0
2013-01-29,23,76.0
2013-01-29,25,12.0
2013-01-29,28,88.0
2013-01-29,29,6.0
2013-01-29,30,454.0
2013-01-29,33,8.0
2013-01-29,35,7.0
2013-01-29,37,156.0
2013-01-29,38,29.0
2013-01-29,40,716.0
2013-01-29,41,38.0
2013-01-29,43,32.0
2013-01-29,45,5.0
2013-01-29,49,24.0
2013-01-29,55,302.0
2013-01-29,56,6.0
2013-01-29,57,31.0
2013-01-29,58,2.0
2013-01-29,59,23.0
2013-01-29,60,1.0
2013-01-29,62,31.0
2013-01-29,63,18.0
2013-01-29,64,14.0
2013-01-29,65,41.0
2013-01-29,66,21.0
2013-01-29,67,27.0
2013-01-29,69,9.0
2013-01-29,70,21.0
2013-01-29,72,17.0
2013-01-29,73,34.0
2013-01-29,75,85.0
2013-01-29,77,14.0
2013-01-29,79,11.0
2013-01-29,81,1.0
2013-01-29,82,26.0
2013-01-29,83,26.0
2013-01-30,2,17.0
2013-01-30,3,7.0
2013-01-30,4,10.0
2013-01-30,5,17.0
2013-01-30,6,23.0
2013-01-30,9,9.0
2013-01-30,11,8.0
2013-01-30,13,2.0
2013-01-30,14,4.0
2013-01-30,15,5.0
2013-01-30,19,182.0
2013-01-30,21,60.0
2013-01-30,22,18.0
2013-01-30,23,80.0
2013-01-30,25,8.0
2013-01-30,28,115.0
2013-01-30,29,4.0
2013-01-30,30,506.0
2013-01-30,33,5.0
2013-01-30,35,9.0
2013-01-30,37,179.0
2013-01-30,38,29.0
2013-01-30,40,808.0
2013-01-30,41,47.0
2013-01-30,43,43.0
2013-01-30,45,9.0
2013-01-30,49,91.0
2013-01-30,55,247.0
2013-01-30,56,12.0
2013-01-30,57,30.0
2013-01-30,58,12.0
2013-01-30,59,17.0
2013-01-30,60,1.0
2013-01-30,61,5.0
2013-01-30,62,36.0
2013-01-30,63,23.0
2013-01-30,64,4.0
2013-01-30,65,39.0
2013-01-30,66,11.0
2013-01-30,67,74.0
2013-01-30,69,15.0
2013-01-30,70,26.0
2013-01-30,72,9.0
2013-01-30,73,36.0
2013-01-30,75,77.0
2013-01-30,77,12.0
2013-01-30,79,10.0
2013-01-30,81,7.0
2013-01-30,82,34.0
2013-01-30,83,10.0
2013-01-31,2,34.0
2013-01-31,3,10.0
2013-01-31,4,4.0
2013-01-31,5,10.0
2013-01-31,6,19.0
2013-01-31,9,9.0
2013-01-31,11,9.0
2013-01-31,13,1.0
2013-01-31,14,2.0
2013-01-31,15,7.0
2013-01-31,19,183.0
2013-01-31,21,54.0
2013-01-31,22,31.0
2013-01-31,23,79.0
2013-01-31,25,3.0
2013-01-31,28,103.0
2013-01-31,29,5.0
2013-01-31,30,468.0
2013-01-31,33,4.0
2013-01-31,35,4.0
2013-01-31,37,196.0
2013-01-31,38,29.0
2013-01-31,40,770.0
2013-01-31,41,47.0
2013-01-31,43,22.0
2013-01-31,45,8.0
2013-01-31,49,44.0
2013-01-31,55,327.0
2013-01-31,56,8.0
2013-01-31,57,34.0
2013-01-31,58,7.0
2013-01-31,59,31.0
2013-01-31,61,3.0
2013-01-31,62,34.0
2013-01-31,63,27.0
2013-01-31,64,16.0
2013-01-31,65,52.0
2013-01-31,66,13.0
2013-01-31,67,35.0
2013-01-31,69,16.0
2013-01-31,70,25.0
2013-01-31,71,1.0
2013-01-31,72,20.0
2013-01-31,73,20.0
2013-01-31,75,87.0
2013-01-31,77,14.0
2013-01-31,79,1.0
2013-01-31,81,6.0
2013-01-31,82,38.0
2013-01-31,83,16.0
2013-02-01,2,116.0
2013-02-01,3,41.0
2013-02-01,4,18.0
2013-02-01,5,58.0
2013-02-01,6,64.0
2013-02-01,11,25.0
2013-02-01,13,7.0
2013-02-01,14,15.0
2013-02-01,15,13.0
2013-02-01,19,639.0
2013-02-01,21,294.0
2013-02-01,22,95.0
2013-02-01,23,292.0
2013-02-01,25,51.0
2013-02-01,28,389.0
2013-02-01,29,24.0
2013-02-01,30,1487.0
2013-02-01,33,8.0
2013-02-01,35,25.0
2013-02-01,37,343.0
2013-02-01,38,91.0
2013-02-01,40,1983.0
2013-02-01,41,111.0
2013-02-01,43,41.0
2013-02-01,45,10.0
2013-02-01,49,14.0
2013-02-01,55,633.0
2013-02-01,56,23.0
2013-02-01,57,87.0
2013-02-01,58,17.0
2013-02-01,59,27.0
2013-02-01,61,4.0
2013-02-01,62,138.0
2013-02-01,63,98.0
2013-02-01,64,67.0
2013-02-01,65,131.0
2013-02-01,66,27.0
2013-02-01,67,146.0
2013-02-01,69,20.0
2013-02-01,70,64.0
2013-02-01,71,93.0
2013-02-01,72,30.0
2013-02-01,73,13.0
2013-02-01,75,95.0
2013-02-01,77,31.0
2013-02-01,79,7.0
2013-02-01,81,9.0
2013-02-01,82,71.0
2013-02-01,83,113.0
2013-02-02,2,50.0
2013-02-02,3,11.0
2013-02-02,4,14.0
2013-02-02,5,14.0
2013-02-02,6,37.0
2013-02-02,9,3.0
2013-02-02,11,14.0
2013-02-02,13,6.0
2013-02-02,14,2.0
2013-02-02,15,10.0
2013-02-02,19,413.0
2013-02-02,21,165.0
2013-02-02,22,33.0
2013-02-02,23,204.0
2013-02-02,25,18.0
2013-02-02,28,200.0
2013-02-02,29,11.0
2013-02-02,30,896.0
2013-02-02,33,19.0
2013-02-02,35,5.0
2013-02-02,37,369.0
2013-02-02,38,61.0
2013-02-02,40,1962.0
2013-02-02,41,76.0
2013-02-02,43,61.0
2013-02-02,45,14.0
2013-02-02,49,37.0
2013-02-02,55,566.0
2013-02-02,56,17.0
2013-02-02,57,60.0
2013-02-02,58,22.0
2013-02-02,59,34.0
2013-02-02,60,2.0
2013-02-02,61,14.0
2013-02-02,62,76.0
2013-02-02,63,59.0
2013-02-02,64,29.0
2013-02-02,65,65.0
2013-02-02,66,28.0
2013-02-02,67,82.0
2013-02-02,68,1.0
2013-02-02,69,18.0
2013-02-02,70,84.0
2013-02-02,71,1.0
2013-02-02,72,25.0
2013-02-02,73,26.0
2013-02-02,75,128.0
2013-02-02,77,25.0
2013-02-02,79,7.0
2013-02-02,81,7.0
2013-02-02,82,41.0
2013-02-02,83,23.0
2013-02-03,2,38.0
2013-02-03,3,8.0
2013-02-03,4,15.0
2013-02-03,5,15.0
2013-02-03,6,27.0
2013-02-03,11,8.0
2013-02-03,13,5.0
2013-02-03,14,3.0
2013-02-03,15,6.0
2013-02-03,19,502.0
2013-02-03,21,184.0
2013-02-03,22,39.0
2013-02-03,23,273.0
2013-02-03,25,32.0
2013-02-03,28,251.0
2013-02-03,29,9.0
2013-02-03,30,955.0
2013-02-03,33,24.0
2013-02-03,35,23.0
2013-02-03,37,331.0
2013-02-03,38,50.0
2013-02-03,40,1883.0
2013-02-03,41,79.0
2013-02-03,43,76.0
2013-02-03,45,16.0
2013-02-03,49,30.0
2013-02-03,55,653.0
2013-02-03,56,10.0
2013-02-03,57,98.0
2013-02-03,58,9.0
2013-02-03,59,60.0
2013-02-03,60,2.0
2013-02-03,61,2.0
2013-02-03,62,91.0
2013-02-03,63,45.0
2013-02-03,64,43.0
2013-02-03,65,83.0
2013-02-03,66,31.0
2013-02-03,67,120.0
2013-02-03,69,36.0
2013-02-03,70,56.0
2013-02-03,71,1.0
2013-02-03,72,35.0
2013-02-03,73,25.0
2013-02-03,75,113.0
2013-02-03,77,17.0
2013-02-03,79,6.0
2013-02-03,81,2.0
2013-02-03,82,47.0
2013-02-03,83,24.0
2013-02-04,0,1.0
2013-02-04,2,22.0
2013-02-04,3,6.0
2013-02-04,4,1.0
2013-02-04,5,3.0
2013-02-04,6,12.0
2013-02-04,9,8.0
2013-02-04,11,5.0
2013-02-04,13,1.0
2013-02-04,14,1.0
2013-02-04,15,3.0
2013-02-04,19,179.0
2013-02-04,21,46.0
2013-02-04,22,11.0
2013-02-04,23,80.0
2013-02-04,25,8.0
2013-02-04,28,151.0
2013-02-04,29,4.0
2013-02-04,30,466.0
2013-02-04,33,8.0
2013-02-04,35,13.0
2013-02-04,37,96.0
2013-02-04,38,13.0
2013-02-04,40,555.0
2013-02-04,41,40.0
2013-02-04,43,37.0
2013-02-04,45,12.0
2013-02-04,49,37.0
2013-02-04,55,248.0
2013-02-04,56,4.0
2013-02-04,57,50.0
2013-02-04,58,15.0
2013-02-04,59,27.0
2013-02-04,60,4.0
2013-02-04,61,1.0
2013-02-04,62,27.0
2013-02-04,63,18.0
2013-02-04,64,13.0
2013-02-04,65,37.0
2013-02-04,66,13.0
2013-02-04,67,48.0
2013-02-04,69,12.0
2013-02-04,70,10.0
2013-02-04,72,11.0
2013-02-04,73,31.0
2013-02-04,75,80.0
2013-02-04,77,14.0
2013-02-04,79,1.0
2013-02-04,81,5.0
2013-02-04,82,28.0
2013-02-04,83,20.0
2013-02-05,2,23.0
2013-02-05,3,6.0
2013-02-05,4,8.0
2013-02-05,5,11.0
2013-02-05,6,14.0
2013-02-05,11,10.0
2013-02-05,13,1.0
2013-02-05,14,2.0
2013-02-05,15,2.0
2013-02-05,19,320.0
2013-02-05,21,94.0
2013-02-05,22,21.0
2013-02-05,23,166.0
2013-02-05,25,24.0
2013-02-05,28,151.0
2013-02-05,29,5.0
2013-02-05,30,691.0
2013-02-05,31,32.0
2013-02-05,33,5.0
2013-02-05,35,24.0
2013-02-05,37,250.0
2013-02-05,38,61.0
2013-02-05,40,1144.0
2013-02-05,41,47.0
2013-02-05,43,22.0
2013-02-05,45,5.0
2013-02-05,49,10.0
2013-02-05,55,467.0
2013-02-05,56,7.0
2013-02-05,57,40.0
2013-02-05,58,3.0
2013-02-05,59,26.0
2013-02-05,62,59.0
2013-02-05,63,39.0
2013-02-05,64,28.0
2013-02-05,65,46.0
2013-02-05,66,28.0
2013-02-05,67,49.0
2013-02-05,69,17.0
2013-02-05,70,66.0
2013-02-05,71,94.0
2013-02-05,72,14.0
2013-02-05,73,9.0
2013-02-05,75,56.0
2013-02-05,76,3.0
2013-02-05,77,15.0
2013-02-05,78,2.0
2013-02-05,79,3.0
2013-02-05,81,2.0
2013-02-05,82,52.0
2013-02-05,83,27.0
2013-02-06,2,23.0
2013-02-06,3,6.0
2013-02-06,4,5.0
2013-02-06,5,7.0
2013-02-06,6,18.0
2013-02-06,9,1.0
2013-02-06,11,3.0
2013-02-06,13,1.0
2013-02-06,14,4.0
2013-02-06,15,8.0
2013-02-06,19,339.0
2013-02-06,21,89.0
2013-02-06,22,34.0
2013-02-06,23,169.0
2013-02-06,25,29.0
2013-02-06,28,154.0
2013-02-06,29,7.0
2013-02-06,30,618.0
2013-02-06,31,22.0
2013-02-06,33,19.0
2013-02-06,35,9.0
2013-02-06,37,224.0
2013-02-06,38,44.0
2013-02-06,40,1150.0
2013-02-06,41,46.0
2013-02-06,43,36.0
2013-02-06,45,3.0
2013-02-06,49,11.0
2013-02-06,55,454.0
2013-02-06,56,7.0
2013-02-06,57,49.0
2013-02-06,58,10.0
2013-02-06,59,8.0
2013-02-06,60,1.0
2013-02-06,61,1.0
2013-02-06,62,42.0
2013-02-06,63,165.0
2013-02-06,64,39.0
2013-02-06,65,55.0
2013-02-06,66,17.0
2013-02-06,67,51.0
2013-02-06,68,1.0
2013-02-06,69,21.0
2013-02-06,70,30.0
2013-02-06,71,315.0
2013-02-06,72,19.0
2013-02-06,73,9.0
2013-02-06,75,48.0
2013-02-06,76,1.0
2013-02-06,77,6.0
2013-02-06,78,1.0
2013-02-06,79,6.0
2013-02-06,81,1.0
2013-02-06,82,27.0
2013-02-06,83,23.0
2013-02-07,2,19.0
2013-02-07,3,7.0
2013-02-07,4,2.0
2013-02-07,5,18.0
2013-02-07,6,15.0
2013-02-07,9,4.0
2013-02-07,11,9.0
2013-02-07,13,1.0
2013-02-07,14,5.0
2013-02-07,15,4.0
2013-02-07,19,243.0
2013-02-07,21,78.0
2013-02-07,22,29.0
2013-02-07,23,102.0
2013-02-07,25,19.0
2013-02-07,28,163.0
2013-02-07,29,23.0
2013-02-07,30,585.0
2013-02-07,31,21.0
2013-02-07,33,7.0
2013-02-07,35,20.0
2013-02-07,37,200.0
2013-02-07,38,19.0
2013-02-07,40,628.0
2013-02-07,41,25.0
2013-02-07,43,27.0
2013-02-07,45,8.0
2013-02-07,49,30.0
2013-02-07,54,3.0
2013-02-07,55,359.0
2013-02-07,56,8.0
2013-02-07,57,41.0
2013-02-07,58,7.0
2013-02-07,59,14.0
2013-02-07,60,3.0
2013-02-07,62,24.0
2013-02-07,63,20.0
2013-02-07,64,22.0
2013-02-07,65,67.0
2013-02-07,66,17.0
2013-02-07,67,57.0
2013-02-07,69,27.0
2013-02-07,70,18.0
2013-02-07,71,218.0
2013-02-07,72,9.0
2013-02-07,73,17.0
2013-02-07,75,51.0
2013-02-07,76,9.0
2013-02-07,77,17.0
2013-02-07,78,3.0
2013-02-07,79,2.0
2013-02-07,81,5.0
2013-02-07,82,27.0
2013-02-07,83,18.0
2013-02-08,2,20.0
2013-02-08,3,13.0
2013-02-08,4,1.0
2013-02-08,5,7.0
2013-02-08,6,22.0
2013-02-08,9,1.0
2013-02-08,11,18.0
2013-02-08,13,1.0
2013-02-08,14,1.0
2013-02-08,15,10.0
2013-02-08,19,309.0
2013-02-08,21,67.0
2013-02-08,22,42.0
2013-02-08,23,197.0
2013-02-08,25,7.0
2013-02-08,28,164.0
2013-02-08,29,4.0
2013-02-08,30,751.0
2013-02-08,31,11.0
2013-02-08,33,9.0
2013-02-08,35,25.0
2013-02-08,37,287.0
2013-02-08,38,56.0
2013-02-08,40,876.0
2013-02-08,41,44.0
2013-02-08,43,34.0
2013-02-08,45,7.0
2013-02-08,49,16.0
2013-02-08,54,2.0
2013-02-08,55,544.0
2013-02-08,56,16.0
2013-02-08,57,47.0
2013-02-08,58,14.0
2013-02-08,59,22.0
2013-02-08,60,2.0
2013-02-08,62,35.0
2013-02-08,63,67.0
2013-02-08,64,38.0
2013-02-08,65,89.0
2013-02-08,66,16.0
2013-02-08,67,37.0
2013-02-08,69,27.0
2013-02-08,70,28.0
2013-02-08,71,277.0
2013-02-08,72,9.0
2013-02-08,73,17.0
2013-02-08,75,50.0
2013-02-08,76,2.0
2013-02-08,77,4.0
2013-02-08,78,2.0
2013-02-08,79,1.0
2013-02-08,81,5.0
2013-02-08,82,26.0
2013-02-08,83,11.0
2013-02-09,2,19.0
2013-02-09,3,11.0
2013-02-09,4,3.0
2013-02-09,5,13.0
2013-02-09,6,14.0
2013-02-09,9,6.0
2013-02-09,11,10.0
2013-02-09,14,5.0
2013-02-09,15,10.0
2013-02-09,19,289.0
2013-02-09,21,54.0
2013-02-09,22,24.0
2013-02-09,23,195.0
2013-02-09,25,30.0
2013-02-09,28,495.0
2013-02-09,29,440.0
2013-02-09,30,837.0
2013-02-09,31,16.0
2013-02-09,32,4.0
2013-02-09,33,7.0
2013-02-09,35,16.0
2013-02-09,37,186.0
2013-02-09,38,27.0
2013-02-09,40,579.0
2013-02-09,41,27.0
2013-02-09,43,33.0
2013-02-09,45,4.0
2013-02-09,49,34.0
2013-02-09,54,5.0
2013-02-09,55,314.0
2013-02-09,56,3.0
2013-02-09,57,42.0
2013-02-09,58,4.0
2013-02-09,59,7.0
2013-02-09,60,2.0
2013-02-09,61,1.0
2013-02-09,62,20.0
2013-02-09,63,31.0
2013-02-09,64,25.0
2013-02-09,65,60.0
2013-02-09,66,6.0
2013-02-09,67,26.0
2013-02-09,69,34.0
2013-02-09,70,23.0
2013-02-09,71,418.0
2013-02-09,72,17.0
2013-02-09,73,20.0
2013-02-09,75,51.0
2013-02-09,76,8.0
2013-02-09,78,3.0
2013-02-09,79,3.0
2013-02-09,81,1.0
2013-02-09,82,23.0
2013-02-09,83,9.0
2013-02-10,2,10.0
2013-02-10,3,5.0
2013-02-10,4,4.0
2013-02-10,5,8.0
2013-02-10,6,26.0
2013-02-10,9,6.0
2013-02-10,11,12.0
2013-02-10,14,2.0
2013-02-10,15,3.0
2013-02-10,19,350.0
2013-02-10,21,22.0
2013-02-10,22,10.0
2013-02-10,23,234.0
2013-02-10,25,6.0
2013-02-10,28,92.0
2013-02-10,29,3.0
2013-02-10,30,456.0
2013-02-10,31,14.0
2013-02-10,32,4.0
2013-02-10,33,10.0
2013-02-10,35,12.0
2013-02-10,37,154.0
2013-02-10,38,22.0
2013-02-10,40,591.0
2013-02-10,41,16.0
2013-02-10,43,45.0
2013-02-10,45,8.0
2013-02-10,49,27.0
2013-02-10,54,3.0
2013-02-10,55,346.0
2013-02-10,56,6.0
2013-02-10,57,19.0
2013-02-10,58,20.0
2013-02-10,59,10.0
2013-02-10,60,3.0
2013-02-10,62,23.0
2013-02-10,63,20.0
2013-02-10,64,21.0
2013-02-10,65,55.0
2013-02-10,66,7.0
2013-02-10,67,24.0
2013-02-10,69,19.0
2013-02-10,70,15.0
2013-02-10,71,164.0
2013-02-10,72,6.0
2013-02-10,73,15.0
2013-02-10,75,48.0
2013-02-10,76,4.0
2013-02-10,77,4.0
2013-02-10,78,1.0
2013-02-10,79,1.0
2013-02-10,82,23.0
2013-02-10,83,6.0
2013-02-11,2,38.0
2013-02-11,3,19.0
2013-02-11,4,2.0
2013-02-11,5,6.0
2013-02-11,6,37.0
2013-02-11,9,7.0
2013-02-11,11,12.0
2013-02-11,14,1.0
2013-02-11,15,13.0
2013-02-11,19,601.0
2013-02-11,21,73.0
2013-02-11,22,26.0
2013-02-11,23,385.0
2013-02-11,25,28.0
2013-02-11,28,504.0
2013-02-11,29,47.0
2013-02-11,30,802.0
2013-02-11,31,25.0
2013-02-11,32,10.0
2013-02-11,33,18.0
2013-02-11,35,21.0
2013-02-11,37,440.0
2013-02-11,38,89.0
2013-02-11,39,1.0
2013-02-11,40,1410.0
2013-02-11,41,60.0
2013-02-11,43,26.0
2013-02-11,45,14.0
2013-02-11,49,25.0
2013-02-11,54,7.0
2013-02-11,55,588.0
2013-02-11,56,14.0
2013-02-11,57,45.0
2013-02-11,58,23.0
2013-02-11,59,14.0
2013-02-11,60,2.0
2013-02-11,61,8.0
2013-02-11,62,86.0
2013-02-11,63,76.0
2013-02-11,64,80.0
2013-02-11,65,134.0
2013-02-11,66,0.0
2013-02-11,67,72.0
2013-02-11,68,1.0
2013-02-11,69,44.0
2013-02-11,70,46.0
2013-02-11,71,452.0
2013-02-11,72,77.0
2013-02-11,73,13.0
2013-02-11,75,70.0
2013-02-11,76,5.0
2013-02-11,77,4.0
