date,category,shop_id,item_id,item_cnt_day
2013-01-15,49,646,413837,33.0
2013-01-15,55,9552,3314344,350.0
2013-01-15,56,184,27227,7.0
2013-01-15,57,1115,481907,38.0
2013-01-15,58,108,7099,2.0
2013-01-15,59,471,90210,13.0
2013-01-15,60,79,20039,5.0
2013-01-15,61,110,61432,3.0
2013-01-15,62,635,380466,26.0
2013-01-15,63,501,248923,18.0
2013-01-15,64,622,258355,16.0
2013-01-15,65,618,280102,22.0
2013-01-15,66,288,154904,11.0
2013-01-15,67,1683,356710,80.0
2013-01-15,69,417,196818,13.0
2013-01-15,70,761,224055,32.0
2013-01-15,71,13,13598,1.0
2013-01-15,72,621,390167,17.0
2013-01-15,73,750,33761,39.0
2013-01-15,75,2183,391511,95.0
2013-01-15,77,155,12439,15.0
2013-01-15,81,168,80103,9.0
2013-01-15,82,361,186879,26.0
2013-01-15,83,397,265059,22.0
2013-01-16,2,1249,201391,37.0
2013-01-16,3,332,117639,10.0
2013-01-16,4,127,58246,8.0
2013-01-16,5,516,95028,17.0
2013-01-16,6,469,137756,18.0
2013-01-16,9,36,34104,12.0
2013-01-16,11,286,134825,10.0
2013-01-16,13,89,13334,2.0
2013-01-16,14,67,20094,2.0
2013-01-16,15,158,34199,4.0
2013-01-16,18,50,3315,1.0
2013-01-16,19,6642,1163119,274.0
2013-01-16,21,1049,301728,51.0
2013-01-16,22,853,110080,25.0
2013-01-16,23,2788,361256,108.0
2013-01-16,25,444,125248,19.0
2013-01-16,28,2927,587258,116.0
2013-01-16,29,70,11207,3.0
2013-01-16,30,11265,2386587,447.0
2013-01-16,33,213,79763,10.0
2013-01-16,35,258,52399,11.0
2013-01-16,37,3338,2004165,132.0
2013-01-16,38,852,456496,32.0
2013-01-16,40,18196,9623568,690.0
2013-01-16,41,1189,643469,43.0
2013-01-16,43,1415,750745,55.0
2013-01-16,45,433,3073,13.0
2013-01-16,49,684,352894,31.0
2013-01-16,55,9101,2958311,317.0
2013-01-16,56,212,33612,7.0
2013-01-16,57,919,357687,31.0
2013-01-16,58,325,59700,12.0
2013-01-16,59,607,182634,22.0
2013-01-16,60,282,74211,9.0
2013-01-16,61,53,40458,2.0
2013-01-16,62,922,481702,37.0
2013-01-16,63,453,292275,21.0
2013-01-16,64,415,193507,12.0
2013-01-16,65,941,449008,45.0
2013-01-16,66,238,223263,17.0
2013-01-16,67,1576,313499,47.0
2013-01-16,69,248,109991,7.0
2013-01-16,70,725,275395,32.0
2013-01-16,72,425,327500,17.0
2013-01-16,73,827,39964,29.0
2013-01-16,75,2458,393126,116.0
2013-01-16,77,114,5327,8.0
2013-01-16,79,50,35434,3.0
2013-01-16,81,52,40047,4.0
2013-01-16,82,454,293706,42.0
2013-01-16,83,241,220891,15.0
2013-01-17,2,816,229129,35.0
2013-01-17,3,179,104568,8.0
2013-01-17,4,202,69424,7.0
2013-01-17,5,218,44682,8.0
2013-01-17,6,650,187473,24.0
2013-01-17,9,24,22735,9.0
2013-01-17,11,220,67425,6.0
2013-01-17,13,117,26668,6.0
2013-01-17,14,58,26859,2.0
2013-01-17,15,229,55617,7.0
2013-01-17,19,6998,1407765,272.0
2013-01-17,21,2394,480441,72.0
2013-01-17,22,600,93090,22.0
2013-01-17,23,2699,396103,107.0
2013-01-17,25,321,112084,17.0
2013-01-17,28,2563,569197,92.0
2013-01-17,29,156,14255,4.0
2013-01-17,30,12276,2718417,467.0
2013-01-17,33,190,39873,5.0
2013-01-17,35,56,17467,3.0
2013-01-17,37,3994,2169871,160.0
2013-01-17,38,1338,630971,42.0
2013-01-17,40,19226,10558404,743.0
2013-01-17,41,1144,691374,49.0
2013-01-17,43,1126,477374,36.0
2013-01-17,45,281,2627,11.0
2013-01-17,49,582,245566,28.0
2013-01-17,55,7505,2924239,301.0
2013-01-17,56,151,27508,8.0
2013-01-17,57,1026,443639,33.0
2013-01-17,58,210,45075,5.0
2013-01-17,59,619,128617,19.0
2013-01-17,60,125,42656,4.0
2013-01-17,61,81,40447,2.0
2013-01-17,62,881,446900,36.0
2013-01-17,63,958,395324,26.0
2013-01-17,64,689,380163,25.0
2013-01-17,65,1558,731756,64.0
2013-01-17,66,125,99174,8.0
2013-01-17,67,1488,293280,50.0
2013-01-17,68,25,5417,1.0
2013-01-17,69,336,148395,11.0
2013-01-17,70,678,266609,27.0
2013-01-17,72,494,327860,16.0
2013-01-17,73,501,25549,24.0
2013-01-17,75,1962,429443,98.0
2013-01-17,77,165,29818,11.0
2013-01-17,79,45,35434,2.0
2013-01-17,81,72,53393,6.0
2013-01-17,82,416,307039,69.0
2013-01-17,83,230,132530,8.0
2013-01-18,2,895,198553,35.0
2013-01-18,3,306,130710,17.0
2013-01-18,4,158,69426,8.0
2013-01-18,5,326,61462,13.0
2013-01-18,6,683,204457,30.0
2013-01-18,9,24,22739,13.0
2013-01-18,11,527,195475,15.0
2013-01-18,13,47,6668,1.0
2013-01-18,14,89,26850,2.0
2013-01-18,15,148,30464,5.0
2013-01-18,19,7142,1386614,293.0
2013-01-18,21,2538,550769,81.0
2013-01-18,22,893,130944,30.0
2013-01-18,23,3349,498752,137.0
2013-01-18,25,448,151569,23.0
2013-01-18,28,4501,901657,170.0
2013-01-18,29,124,33414,-5.0
2013-01-18,30,12839,2860411,515.0
2013-01-18,33,153,55849,7.0
2013-01-18,35,266,40751,7.0
2013-01-18,37,4596,2550250,174.0
2013-01-18,38,1428,549601,37.0
2013-01-18,40,23243,11861799,871.0
2013-01-18,41,1815,852286,61.0
2013-01-18,43,927,404873,32.0
2013-01-18,45,212,1655,7.0
2013-01-18,49,1193,701500,55.0
2013-01-18,55,10565,3259260,369.0
2013-01-18,56,183,34154,7.0
2013-01-18,57,1321,560595,47.0
2013-01-18,58,124,65210,10.0
2013-01-18,59,537,127113,14.0
2013-01-18,60,82,32588,4.0
2013-01-18,61,81,61416,3.0
2013-01-18,62,1372,683705,51.0
2013-01-18,63,1030,497267,37.0
2013-01-18,64,1367,763567,47.0
2013-01-18,65,1388,653150,82.0
2013-01-18,66,145,101543,9.0
2013-01-18,67,1783,346663,58.0
2013-01-18,69,404,194367,15.0
2013-01-18,70,727,331508,46.0
2013-01-18,72,666,532345,28.0
2013-01-18,73,566,25934,31.0
2013-01-18,75,1970,424562,97.0
2013-01-18,77,364,34682,25.0
2013-01-18,79,32,17717,1.0
2013-01-18,81,119,66745,5.0
2013-01-18,82,389,200247,48.0
2013-01-18,83,249,198793,14.0
2013-01-19,2,1653,360489,55.0
2013-01-19,3,403,156852,17.0
2013-01-19,4,340,101526,13.0
2013-01-19,5,860,122958,23.0
2013-01-19,6,877,306026,40.0
2013-01-19,11,494,202196,15.0
2013-01-19,13,81,20002,3.0
2013-01-19,14,246,80466,7.0
2013-01-19,15,323,65903,8.0
2013-01-19,19,11543,2444262,467.0
2013-01-19,21,4809,1109478,165.0
2013-01-19,22,1804,273319,57.0
2013-01-19,23,5418,849009,198.0
2013-01-19,25,1222,217438,34.0
2013-01-19,28,5716,1141387,240.0
2013-01-19,29,242,72182,13.0
2013-01-19,30,21798,4905269,913.0
2013-01-19,33,556,119660,15.0
2013-01-19,35,367,69863,16.0
2013-01-19,37,7307,3755052,269.0
2013-01-19,38,2252,930475,68.0
2013-01-19,40,40426,20292758,1602.0
2013-01-19,41,2145,1067419,78.0
2013-01-19,43,1630,781126,60.0
2013-01-19,45,699,5217,23.0
2013-01-19,49,991,415398,39.0
2013-01-19,55,18824,5858652,635.0
2013-01-19,56,423,45540,10.0
2013-01-19,57,2905,895726,81.0
2013-01-19,58,584,73993,14.0
2013-01-19,59,1266,341027,40.0
2013-01-19,60,96,24842,3.0
2013-01-19,61,168,83889,4.0
2013-01-19,62,2228,821019,68.0
2013-01-19,63,1422,777098,59.0
2013-01-19,64,1007,573735,36.0
2013-01-19,65,1740,919452,79.0
2013-01-19,66,958,622916,50.0
2013-01-19,67,3304,781263,109.0
2013-01-19,68,31,5428,1.0
2013-01-19,69,813,283746,22.0
2013-01-19,70,1468,523581,95.0
2013-01-19,71,27,13598,1.0
2013-01-19,72,1487,862487,45.0
2013-01-19,73,567,11915,20.0
2013-01-19,75,2701,511720,122.0
2013-01-19,77,299,30728,18.0
2013-01-19,79,69,35434,3.0
2013-01-19,81,196,66760,5.0
2013-01-19,82,600,266969,49.0
2013-01-19,83,766,508045,37.0
2013-01-20,2,1648,319900,54.0
2013-01-20,3,297,130710,12.0
2013-01-20,4,327,63926,9.0
2013-01-20,5,621,111785,21.0
2013-01-20,6,934,270902,41.0
2013-01-20,11,193,121313,9.0
2013-01-20,13,2,6668,1.0
2013-01-20,14,124,46955,4.0
2013-01-20,15,401,119504,14.0
2013-01-20,19,9850,2037609,395.0
2013-01-20,21,3918,840322,139.0
2013-01-20,22,1061,186337,43.0
2013-01-20,23,4685,664256,158.0
2013-01-20,25,578,125217,20.0
2013-01-20,28,5365,1084038,198.0
2013-01-20,29,354,51599,9.0
2013-01-20,30,21547,4724725,866.0
2013-01-20,33,436,95732,12.0
2013-01-20,35,187,46576,9.0
2013-01-20,37,6000,3098584,221.0
2013-01-20,38,1554,681395,48.0
2013-01-20,40,35671,17094042,1370.0
2013-01-20,41,2078,1059237,78.0
2013-01-20,43,1594,769896,58.0
2013-01-20,45,550,4556,18.0
2013-01-20,49,840,226627,25.0
2013-01-20,55,13760,4359560,474.0
2013-01-20,56,308,33184,9.0
2013-01-20,57,2277,859816,67.0
2013-01-20,58,97,21231,5.0
2013-01-20,59,649,222083,20.0
2013-01-20,60,84,27105,3.0
2013-01-20,61,329,164801,9.0
2013-01-20,62,1868,783341,56.0
2013-01-20,63,1000,566251,39.0
2013-01-20,64,803,419986,27.0
2013-01-20,65,1469,638521,68.0
2013-01-20,66,722,381692,34.0
2013-01-20,67,2790,566346,94.0
2013-01-20,69,550,270261,17.0
2013-01-20,70,1156,406558,71.0
2013-01-20,72,811,533158,64.0
2013-01-20,73,588,12849,20.0
2013-01-20,75,2103,400293,100.0
2013-01-20,77,310,36264,14.0
2013-01-20,79,78,53151,3.0
2013-01-20,81,116,40038,3.0
2013-01-20,82,751,320417,54.0
2013-01-20,83,466,331332,28.0
2013-01-21,2,940,258255,42.0
2013-01-21,3,266,130710,13.0
2013-01-21,4,47,84290,7.0
2013-01-21,5,254,39117,7.0
2013-01-21,6,592,160301,18.0
2013-01-21,9,24,22735,5.0
2013-01-21,11,318,107730,11.0
2013-01-21,13,56,26672,4.0
2013-01-21,15,183,44614,6.0
2013-01-21,19,5284,1096559,190.0
2013-01-21,21,1570,366834,51.0
2013-01-21,22,730,142988,29.0
2013-01-21,23,2222,345531,75.0
2013-01-21,25,193,46178,7.0
2013-01-21,28,2918,609416,114.0
2013-01-21,29,250,38051,10.0
2013-01-21,30,11192,2628943,468.0
2013-01-21,33,167,63810,9.0
2013-01-21,35,95,34931,7.0
2013-01-21,37,2810,1419044,100.0
2013-01-21,38,821,444339,33.0
2013-01-21,40,17129,9563966,694.0
2013-01-21,41,609,391474,28.0
2013-01-21,43,507,300280,24.0
2013-01-21,45,230,1760,7.0
2013-01-21,49,735,365075,32.0
2013-01-21,55,6213,2140184,213.0
2013-01-21,56,298,45423,10.0
2013-01-21,57,948,406839,30.0
2013-01-21,58,132,31377,6.0
2013-01-21,59,303,55711,9.0
2013-01-21,60,19,7419,2.0
2013-01-21,61,37,41945,2.0
2013-01-21,62,713,283776,19.0
2013-01-21,63,418,258691,17.0
2013-01-21,64,443,268412,17.0
2013-01-21,65,521,328567,31.0
2013-01-21,66,337,266894,18.0
2013-01-21,67,1962,507090,69.0
2013-01-21,69,545,249762,16.0
2013-01-21,70,373,150856,14.0
2013-01-21,72,463,329114,11.0
2013-01-21,73,333,20874,13.0
2013-01-21,75,1864,369838,80.0
2013-01-21,77,325,30346,12.0
2013-01-21,79,49,35434,2.0
2013-01-21,81,81,53393,6.0
2013-01-21,82,527,240278,37.0
2013-01-21,83,197,132542,11.0
2013-01-22,2,464,91904,16.0
2013-01-22,3,268,130710,11.0
2013-01-22,4,226,73112,8.0
2013-01-22,5,183,39131,7.0
2013-01-22,6,551,145547,18.0
2013-01-22,9,24,22739,8.0
2013-01-22,11,187,94357,7.0
2013-01-22,13,50,20002,3.0
2013-01-22,14,58,26759,3.0
2013-01-22,15,187,54841,7.0
2013-01-22,18,18,3315,1.0
2013-01-22,19,5286,1063307,195.0
2013-01-22,21,1504,379440,57.0
2013-01-22,22,484,84092,18.0
2013-01-22,23,2227,346015,88.0
2013-01-22,25,234,52771,8.0
2013-01-22,28,2714,597784,106.0
2013-01-22,29,250,32861,8.0
2013-01-22,30,11314,2436718,439.0
2013-01-22,33,206,55843,7.0
2013-01-22,35,210,40752,13.0
2013-01-22,37,2695,1704917,118.0
2013-01-22,38,997,507789,40.0
2013-01-22,40,18297,10492943,760.0
2013-01-22,41,673,385835,26.0
2013-01-22,43,640,315624,25.0
2013-01-22,45,81,1030,4.0
2013-01-22,46,12,9215,1.0
2013-01-22,49,436,228327,25.0
2013-01-22,55,9067,2742890,301.0
2013-01-22,56,338,18929,7.0
2013-01-22,57,935,462450,39.0
2013-01-22,58,172,34820,6.0
2013-01-22,59,442,153966,18.0
2013-01-22,60,114,15837,1.0
2013-01-22,62,1221,521362,43.0
2013-01-22,63,393,184426,13.0
2013-01-22,64,240,193322,12.0
2013-01-22,65,556,305496,27.0
2013-01-22,66,111,106801,7.0
2013-01-22,67,1395,265693,44.0
2013-01-22,69,244,165769,10.0
2013-01-22,70,457,174364,19.0
2013-01-22,72,539,390600,24.0
2013-01-22,73,560,25299,25.0
2013-01-22,75,1810,389441,84.0
2013-01-22,77,223,15018,13.0
2013-01-22,81,127,66739,5.0
2013-01-22,82,465,226915,35.0
2013-01-22,83,237,176714,15.0
2013-01-23,2,642,137093,25.0
2013-01-23,3,328,143781,12.0
2013-01-23,4,113,18971,4.0
2013-01-23,5,167,44726,8.0
2013-01-23,6,418,101536,14.0
2013-01-23,9,24,22739,2.0
2013-01-23,11,233,121321,9.0
2013-01-23,13,27,13336,2.0
2013-01-23,15,154,47647,6.0
2013-01-23,19,4611,926003,167.0
2013-01-23,21,1000,274212,36.0
2013-01-23,22,731,117041,26.0
2013-01-23,23,2411,398074,98.0
2013-01-23,25,341,52633,8.0
2013-01-23,28,3050,603987,101.0
2013-01-23,29,97,13425,1.0
2013-01-23,30,10479,1978460,377.0
2013-01-23,33,202,47856,6.0
2013-01-23,35,122,23287,5.0
2013-01-23,37,3506,1988312,129.0
2013-01-23,38,990,555148,37.0
2013-01-23,40,21172,10397558,757.0
2013-01-23,41,1210,561667,41.0
2013-01-23,43,1983,787657,62.0
2013-01-23,45,224,2653,8.0
2013-01-23,49,912,403610,42.0
2013-01-23,55,8357,2355474,267.0
2013-01-23,56,47,15113,4.0
2013-01-23,57,1070,540009,42.0
2013-01-23,58,404,82804,13.0
2013-01-23,59,474,161028,19.0
2013-01-23,60,42,5472,1.0
2013-01-23,61,75,61422,4.0
2013-01-23,62,1063,517890,35.0
2013-01-23,63,592,275329,20.0
2013-01-23,64,467,242314,15.0
2013-01-23,65,758,344056,29.0
2013-01-23,66,234,141300,10.0
2013-01-23,67,1286,217492,40.0
2013-01-23,69,208,64695,5.0
2013-01-23,70,606,235072,33.0
2013-01-23,72,376,246339,12.0
2013-01-23,73,405,48561,20.0
2013-01-23,75,1664,292432,69.0
2013-01-23,77,499,29854,17.0
2013-01-23,79,113,88585,7.0
2013-01-23,81,192,106813,9.0
2013-01-23,82,395,200268,44.0
2013-01-23,83,543,265064,29.0
2013-01-24,2,752,179624,27.0
2013-01-24,3,327,117639,9.0
2013-01-24,4,95,33840,4.0
2013-01-24,5,259,44721,8.0
2013-01-24,6,584,145616,18.0
2013-01-24,9,36,34104,10.0
2013-01-24,11,181,67420,6.0
2013-01-24,13,0,6668,2.0
2013-01-24,14,41,6665,1.0
2013-01-24,15,128,31752,4.0
2013-01-24,19,5644,1059727,205.0
2013-01-24,21,1659,522812,70.0
2013-01-24,22,460,98934,20.0
2013-01-24,23,2438,424668,91.0
2013-01-24,25,372,85651,13.0
2013-01-24,28,3450,818790,151.0
2013-01-24,29,153,28968,8.0
2013-01-24,30,11741,2456830,446.0
2013-01-24,33,178,47858,6.0
2013-01-24,35,255,40753,10.0
2013-01-24,37,4726,2627526,186.0
2013-01-24,38,1222,584993,39.0
2013-01-24,40,18591,9608921,738.0
2013-01-24,41,1095,576179,41.0
2013-01-24,43,1136,555212,41.0
2013-01-24,45,277,2649,8.0
2013-01-24,49,1086,600439,70.0
2013-01-24,55,9073,3012291,325.0
2013-01-24,56,177,11281,6.0
2013-01-24,57,1185,542966,43.0
2013-01-24,58,343,81909,14.0
2013-01-24,59,286,128176,17.0
2013-01-24,60,59,56802,4.0
2013-01-24,61,62,40461,2.0
2013-01-24,62,929,398780,34.0
2013-01-24,63,789,377587,26.0
2013-01-24,64,387,209835,13.0
2013-01-24,65,963,432416,38.0
2013-01-24,66,272,186005,17.0
2013-01-24,67,1205,241273,40.0
2013-01-24,69,261,170217,12.0
2013-01-24,70,578,202440,24.0
2013-01-24,72,389,225381,12.0
2013-01-24,73,404,34174,21.0
2013-01-24,75,1593,297342,69.0
2013-01-24,77,152,5823,9.0
2013-01-24,79,112,88585,7.0
2013-01-24,81,138,66754,8.0
2013-01-24,82,458,213570,30.0
2013-01-24,83,315,220885,13.0
2013-01-25,2,1139,238264,39.0
2013-01-25,3,326,130710,13.0
2013-01-25,4,102,46944,7.0
2013-01-25,5,542,89437,16.0
2013-01-25,6,742,197574,27.0
2013-01-25,9,24,22735,8.0
2013-01-25,11,260,107866,8.0
2013-01-25,13,59,6668,1.0
2013-01-25,14,72,33526,3.0
2013-01-25,15,272,60430,8.0
2013-01-25,19,6469,1273250,224.0
2013-01-25,21,2353,564615,84.0
2013-01-25,22,870,164283,30.0
2013-01-25,23,3345,511326,128.0
2013-01-25,25,398,85639,13.0
2013-01-25,28,3526,745080,147.0
2013-01-25,29,445,67678,14.0
2013-01-25,30,14327,2934017,785.0
2013-01-25,33,108,47862,6.0
2013-01-25,35,162,34934,8.0
2013-01-25,37,5952,2971594,219.0
2013-01-25,38,1784,868759,59.0
2013-01-25,40,27354,14026689,1141.0
2013-01-25,41,1321,654991,44.0
2013-01-25,43,750,337938,27.0
2013-01-25,45,335,2727,11.0
2013-01-25,49,1075,518685,71.0
2013-01-25,55,11082,3506226,382.0
2013-01-25,56,116,32708,6.0
2013-01-25,57,2110,890380,78.0
2013-01-25,58,126,29224,5.0
2013-01-25,59,718,223392,26.0
2013-01-25,61,171,82393,4.0
2013-01-25,62,1125,662921,55.0
2013-01-25,63,905,429642,41.0
2013-01-25,64,1064,564674,36.0
2013-01-25,65,1587,733999,68.0
2013-01-25,66,205,118545,10.0
2013-01-25,67,1696,481971,65.0
2013-01-25,69,436,212026,20.0
2013-01-25,70,1130,378375,43.0
2013-01-25,72,855,614937,31.0
2013-01-25,73,664,16269,31.0
2013-01-25,75,1681,356689,85.0
2013-01-25,77,144,48072,14.0
2013-01-25,79,86,70868,9.0
2013-01-25,81,67,53405,4.0
2013-01-25,82,624,240274,63.0
2013-01-25,83,331,309245,27.0
2013-01-26,2,1284,272994,43.0
2013-01-26,3,352,156852,15.0
2013-01-26,4,285,129468,14.0
2013-01-26,5,741,162110,33.0
2013-01-26,6,749,212305,29.0
2013-01-26,9,12,11369,1.0
2013-01-26,11,276,107837,8.0
2013-01-26,13,96,26670,4.0
2013-01-26,14,170,60281,6.0
2013-01-26,15,438,113974,12.0
2013-01-26,19,9796,1943414,367.0
2013-01-26,21,4422,1034554,153.0
2013-01-26,22,1229,222845,41.0
2013-01-26,23,5929,806843,196.0
2013-01-26,25,1178,256982,40.0
2013-01-26,28,6213,1316405,253.0
2013-01-26,29,440,71409,11.0
2013-01-26,30,21236,4438143,997.0
2013-01-26,33,204,63833,8.0
2013-01-26,35,225,40753,11.0
2013-01-26,37,10781,5461113,415.0
2013-01-26,38,2121,1040252,73.0
2013-01-26,40,41427,20692189,1807.0
2013-01-26,41,2268,1045392,78.0
2013-01-26,43,1977,1027746,73.0
2013-01-26,45,456,4277,15.0
2013-01-26,49,692,363000,31.0
2013-01-26,55,17709,5656042,596.0
2013-01-26,56,458,81783,16.0
2013-01-26,57,2333,964535,75.0
2013-01-26,58,1100,199912,35.0
2013-01-26,59,539,161257,24.0
2013-01-26,60,62,34789,4.0
2013-01-26,61,378,187252,9.0
2013-01-26,62,2605,1056035,85.0
2013-01-26,63,1507,760017,59.0
2013-01-26,64,763,451962,32.0
2013-01-26,65,1803,867473,84.0
2013-01-26,66,988,584671,61.0
2013-01-26,67,2460,763195,78.0
2013-01-26,69,860,361267,25.0
2013-01-26,70,1634,569605,87.0
2013-01-26,72,923,555059,28.0
2013-01-26,73,723,38165,27.0
2013-01-26,75,2392,422609,101.0
2013-01-26,77,189,6420,10.0
2013-01-26,79,176,124019,13.0
2013-01-26,81,169,93456,8.0
2013-01-26,82,453,213574,36.0
2013-01-26,83,779,463862,40.0
2013-01-27,2,1202,319841,49.0
2013-01-27,3,299,143781,14.0
2013-01-27,4,174,114382,12.0
2013-01-27,5,640,106189,20.0
2013-01-27,6,759,231554,32.0
2013-01-27,11,338,148339,11.0
2013-01-27,13,90,20002,3.0
2013-01-27,14,164,53720,4.0
2013-01-27,15,148,50020,6.0
2013-01-27,19,8045,1632595,294.0
2013-01-27,21,4267,1010444,158.0
2013-01-27,22,1032,136687,32.0
2013-01-27,23,3706,601331,134.0
2013-01-27,25,422,98970,15.0
2013-01-27,28,5453,1101396,209.0
2013-01-27,29,432,43314,12.0
2013-01-27,30,22432,4370371,906.0
2013-01-27,33,553,127633,16.0
2013-01-27,35,74,29109,6.0
2013-01-27,37,6844,3492872,250.0
2013-01-27,38,2197,1205130,74.0
2013-01-27,40,38371,18183244,1546.0
2013-01-27,41,1613,829922,58.0
2013-01-27,43,1561,778558,60.0
2013-01-27,45,342,3850,15.0
2013-01-27,49,555,179666,19.0
2013-01-27,55,15162,4508759,496.0
2013-01-27,56,505,57478,12.0
2013-01-27,57,2551,872442,82.0
2013-01-27,58,304,85017,10.0
2013-01-27,59,877,206447,31.0
2013-01-27,61,113,80908,5.0
2013-01-27,62,1849,724142,55.0
2013-01-27,63,1291,595497,43.0
2013-01-27,64,1001,519005,34.0
2013-01-27,65,1256,593331,51.0
2013-01-27,66,828,454452,44.0
2013-01-27,67,3610,721889,95.0
2013-01-27,69,611,314974,19.0
2013-01-27,70,1904,592113,92.0
2013-01-27,72,675,471859,24.0
2013-01-27,73,600,49330,19.0
2013-01-27,75,2409,453820,100.0
2013-01-27,77,606,39317,12.0
2013-01-27,79,155,106302,18.0
2013-01-27,81,107,40053,3.0
2013-01-27,82,512,253636,44.0
2013-01-27,83,528,419688,29.0
2013-01-28,2,833,144693,26.0
2013-01-28,3,102,65355,7.0
2013-01-28,4,100,41480,6.0
2013-01-28,5,231,44730,8.0
2013-01-28,6,251,82462,11.0
2013-01-28,9,24,22735,3.0
2013-01-28,11,172,67412,5.0
2013-01-28,13,125,20002,3.0
2013-01-28,14,30,6664,1.0
2013-01-28,15,133,31720,4.0
2013-01-28,19,5141,925521,187.0
2013-01-28,21,788,228596,34.0
2013-01-28,22,468,120618,25.0
2013-01-28,23,2439,380634,89.0
2013-01-28,25,435,65931,10.0
2013-01-28,28,3022,647682,123.0
2013-01-28,29,160,22025,5.0
2013-01-28,30,12239,2511405,496.0
2013-01-28,33,233,63812,8.0
2013-01-28,35,166,40757,8.0
2013-01-28,37,3962,2224669,152.0
2013-01-28,38,1074,654650,41.0
2013-01-28,40,19777,9683701,754.0
2013-01-28,41,1261,584368,43.0
2013-01-28,43,1562,694660,53.0
2013-01-28,45,349,2050,8.0
2013-01-28,49,542,239872,29.0
2013-01-28,55,9139,3068828,314.0
2013-01-28,56,108,21622,4.0
2013-01-28,57,1014,302595,31.0
2013-01-28,58,219,38665,7.0
2013-01-28,59,258,111324,14.0
2013-01-28,60,57,19887,2.0
2013-01-28,62,753,436027,30.0
2013-01-28,63,663,292368,22.0
2013-01-28,64,563,233440,15.0
2013-01-28,65,770,386759,43.0
2013-01-28,66,240,169005,12.0
2013-01-28,67,691,187595,24.0
2013-01-28,69,313,152818,10.0
2013-01-28,70,450,152580,19.0
2013-01-28,72,560,328273,16.0
2013-01-28,73,398,22631,20.0
2013-01-28,75,1480,252265,60.0
2013-01-28,77,378,10265,11.0
2013-01-28,79,151,70868,6.0
2013-01-28,81,90,40044,5.0
2013-01-28,82,343,200238,34.0
2013-01-28,83,173,154619,14.0
2013-01-29,2,598,142323,25.0
2013-01-29,3,165,91497,9.0
2013-01-29,4,50,20742,3.0
2013-01-29,5,49,16758,3.0
2013-01-29,6,386,125318,16.0
2013-01-29,9,36,34104,18.0
2013-01-29,11,108,101001,9.0
2013-01-29,13,88,13336,2.0
2013-01-29,14,15,26860,2.0
2013-01-29,15,152,50006,6.0
2013-01-29,19,5085,971702,193.0
2013-01-29,21,1197,312688,46.0
2013-01-29,22,519,115163,20.0
2013-01-29,23,2320,328568,76.0
2013-01-29,25,204,79142,12.0
2013-01-29,28,2130,520505,88.0
2013-01-29,29,212,27942,6.0
2013-01-29,30,11481,2378178,454.0
2013-01-29,33,226,63813,8.0
2013-01-29,35,134,29108,7.0
2013-01-29,37,4166,2381247,156.0
2013-01-29,38,623,453558,29.0
2013-01-29,40,18834,9618724,716.0
2013-01-29,41,995,567879,38.0
2013-01-29,43,913,416405,32.0
2013-01-29,45,209,1586,5.0
2013-01-29,49,532,180234,24.0
2013-01-29,55,9512,2704196,302.0
2013-01-29,56,153,31304,6.0
2013-01-29,57,1069,431671,31.0
2013-01-29,58,52,3389,2.0
2013-01-29,59,684,136692,23.0
2013-01-29,60,35,12553,1.0
2013-01-29,62,824,380816,31.0
2013-01-29,63,450,265886,18.0
2013-01-29,64,271,225995,14.0
2013-01-29,65,1048,443894,41.0
2013-01-29,66,436,302414,21.0
2013-01-29,67,914,178830,27.0
2013-01-29,69,171,127704,9.0
2013-01-29,70,385,186390,21.0
2013-01-29,72,564,389654,17.0
2013-01-29,73,665,82301,34.0
2013-01-29,75,2158,396354,85.0
2013-01-29,77,437,9847,14.0
2013-01-29,79,129,88585,11.0
2013-01-29,81,1,13355,1.0
2013-01-29,82,365,200237,26.0
2013-01-29,83,211,198801,26.0
2013-01-30,2,622,106638,17.0
2013-01-30,3,169,78426,7.0
2013-01-30,4,283,71626,10.0
2013-01-30,5,388,83808,17.0
2013-01-30,6,391,170657,23.0
2013-01-30,9,36,34105,9.0
2013-01-30,11,169,80788,8.0
2013-01-30,13,59,13334,2.0
2013-01-30,14,55,40184,4.0
2013-01-30,15,102,31752,5.0
2013-01-30,19,4547,883981,182.0
2013-01-30,21,1821,442869,60.0
2013-01-30,22,420,87717,18.0
2013-01-30,23,1991,401700,80.0
2013-01-30,25,222,52737,8.0
2013-01-30,28,2898,693251,115.0
2013-01-30,29,149,18588,4.0
2013-01-30,30,10835,2251429,506.0
2013-01-30,33,158,39892,5.0
2013-01-30,35,148,40757,9.0
2013-01-30,37,5801,2702332,179.0
2013-01-30,38,1038,475179,29.0
2013-01-30,40,21141,10929948,808.0
2013-01-30,41,1121,613303,47.0
2013-01-30,43,1007,559597,43.0
2013-01-30,45,299,2465,9.0
2013-01-30,49,1200,679430,91.0
2013-01-30,55,6995,2299299,247.0
2013-01-30,56,333,57132,12.0
2013-01-30,57,972,338742,30.0
2013-01-30,58,244,67422,12.0
2013-01-30,59,669,140805,17.0
2013-01-30,60,25,1142,1.0
2013-01-30,61,50,83884,5.0
2013-01-30,62,1007,414942,36.0
2013-01-30,63,790,333648,23.0
2013-01-30,64,103,64503,4.0
2013-01-30,65,1166,563345,39.0
2013-01-30,66,200,130629,11.0
